source,dataset,variable,metric,geo,raw_file,rows,min_period,max_period
SEPE,sepe_paro,Paro registrado,Paro registrado municipal total,"ALMATRET, Lleida",api_clients\data\empleo\sepe_paro_raw.csv,12,2025-05,2026-04
SEPE,sepe_paro,Paro registrado,Paro registrado municipal total,"ALMAZAN, Soria",api_clients\data\empleo\sepe_paro_raw.csv,12,2025-05,2026-04
SEPE,sepe_paro,Paro registrado,Paro registrado municipal total,"ALMAZORA/ALMASSORA, Castellon",api_clients\data\empleo\sepe_paro_raw.csv,12,2025-05,2026-04
SEPE,sepe_paro,Paro registrado,Paro registrado municipal total,"ALMEDIJAR, Castellon",api_clients\data\empleo\sepe_paro_raw.csv,12,2025-05,2026-04
SEPE,sepe_paro,Paro registrado,Paro registrado municipal total,"ALMEDINA, Ciudad Real",api_clients\data\empleo\sepe_paro_raw.csv,12,2025-05,2026-04
SEPE,sepe_paro,Paro registrado,Paro registrado municipal total,"ALMEDINILLA, Cordoba",api_clients\data\empleo\sepe_paro_raw.csv,12,2025-05,2026-04
SEPE,sepe_paro,Paro registrado,Paro registrado municipal total,"ALMEGIJAR, Granada",api_clients\data\empleo\sepe_paro_raw.csv,12,2025-05,2026-04
SEPE,sepe_paro,Paro registrado,Paro registrado municipal total,"ALMEIDA DE SAYAGO, Zamora",api_clients\data\empleo\sepe_paro_raw.csv,12,2025-05,2026-04
SEPE,sepe_paro,Paro registrado,Paro registrado municipal total,"ALMENAR DE SORIA, Soria",api_clients\data\empleo\sepe_paro_raw.csv,12,2025-05,2026-04
SEPE,sepe_paro,Paro registrado,Paro registrado municipal total,"ALMENAR, Lleida",api_clients\data\empleo\sepe_paro_raw.csv,12,2025-05,2026-04
SEPE,sepe_paro,Paro registrado,Paro registrado municipal total,"ALMENARA DE TORMES, Salamanca",api_clients\data\empleo\sepe_paro_raw.csv,12,2025-05,2026-04
SEPE,sepe_paro,Paro registrado,Paro registrado municipal total,"ALMENARA, Castellon",api_clients\data\empleo\sepe_paro_raw.csv,12,2025-05,2026-04
SEPE,sepe_paro,Paro registrado,Paro registrado municipal total,"ALMENDRA, Salamanca",api_clients\data\empleo\sepe_paro_raw.csv,12,2025-05,2026-04
SEPE,sepe_paro,Paro registrado,Paro registrado municipal total,"ALMENDRAL DE LA CAÑADA, Toledo",api_clients\data\empleo\sepe_paro_raw.csv,12,2025-05,2026-04
SEPE,sepe_paro,Paro registrado,Paro registrado municipal total,"ALMENDRAL, Badajoz",api_clients\data\empleo\sepe_paro_raw.csv,12,2025-05,2026-04
SEPE,sepe_paro,Paro registrado,Paro registrado municipal total,"ALMENDRALEJO, Badajoz",api_clients\data\empleo\sepe_paro_raw.csv,12,2025-05,2026-04
SEPE,sepe_paro,Paro registrado,Paro registrado municipal total,"ALMENDRO, EL, Huelva",api_clients\data\empleo\sepe_paro_raw.csv,12,2025-05,2026-04
SEPE,sepe_paro,Paro registrado,Paro registrado municipal total,"ALMENDROS, Cuenca",api_clients\data\empleo\sepe_paro_raw.csv,12,2025-05,2026-04
SEPE,sepe_paro,Paro registrado,Paro registrado municipal total,"ALMENSILLA, Sevilla",api_clients\data\empleo\sepe_paro_raw.csv,12,2025-05,2026-04
SEPE,sepe_paro,Paro registrado,Paro registrado municipal total,"ALMERIA, Almeria",api_clients\data\empleo\sepe_paro_raw.csv,12,2025-05,2026-04
SEPE,sepe_paro,Paro registrado,Paro registrado municipal total,"ALMISERA, Valencia",api_clients\data\empleo\sepe_paro_raw.csv,12,2025-05,2026-04
SEPE,sepe_paro,Paro registrado,Paro registrado municipal total,"ALMOCITA, Almeria",api_clients\data\empleo\sepe_paro_raw.csv,12,2025-05,2026-04
SEPE,sepe_paro,Paro registrado,Paro registrado municipal total,"ALMODOVAR DEL CAMPO, Ciudad Real",api_clients\data\empleo\sepe_paro_raw.csv,12,2025-05,2026-04
SEPE,sepe_paro,Paro registrado,Paro registrado municipal total,"ALMODOVAR DEL PINAR, Cuenca",api_clients\data\empleo\sepe_paro_raw.csv,12,2025-05,2026-04
SEPE,sepe_paro,Paro registrado,Paro registrado municipal total,"ALMODOVAR DEL RIO, Cordoba",api_clients\data\empleo\sepe_paro_raw.csv,12,2025-05,2026-04
SEPE,sepe_paro,Paro registrado,Paro registrado municipal total,"ALMOGIA, Malaga",api_clients\data\empleo\sepe_paro_raw.csv,12,2025-05,2026-04
SEPE,sepe_paro,Paro registrado,Paro registrado municipal total,"ALMOGUERA, Guadalajara",api_clients\data\empleo\sepe_paro_raw.csv,12,2025-05,2026-04
SEPE,sepe_paro,Paro registrado,Paro registrado municipal total,"ALMOHARIN, Caceres",api_clients\data\empleo\sepe_paro_raw.csv,12,2025-05,2026-04
SEPE,sepe_paro,Paro registrado,Paro registrado municipal total,"ALMOINES, Valencia",api_clients\data\empleo\sepe_paro_raw.csv,12,2025-05,2026-04
SEPE,sepe_paro,Paro registrado,Paro registrado municipal total,"ALMOLDA, LA, Zaragoza",api_clients\data\empleo\sepe_paro_raw.csv,12,2025-05,2026-04
SEPE,sepe_paro,Paro registrado,Paro registrado municipal total,"ALMONACID DE LA CUBA, Zaragoza",api_clients\data\empleo\sepe_paro_raw.csv,12,2025-05,2026-04
SEPE,sepe_paro,Paro registrado,Paro registrado municipal total,"ALMONACID DE LA SIERRA, Zaragoza",api_clients\data\empleo\sepe_paro_raw.csv,12,2025-05,2026-04
SEPE,sepe_paro,Paro registrado,Paro registrado municipal total,"ALMONACID DE TOLEDO, Toledo",api_clients\data\empleo\sepe_paro_raw.csv,12,2025-05,2026-04
SEPE,sepe_paro,Paro registrado,Paro registrado municipal total,"ALMONACID DE ZORITA, Guadalajara",api_clients\data\empleo\sepe_paro_raw.csv,12,2025-05,2026-04
SEPE,sepe_paro,Paro registrado,Paro registrado municipal total,"ALMONACID DEL MARQUESADO, Cuenca",api_clients\data\empleo\sepe_paro_raw.csv,12,2025-05,2026-04
SEPE,sepe_paro,Paro registrado,Paro registrado municipal total,"ALMONASTER LA REAL, Huelva",api_clients\data\empleo\sepe_paro_raw.csv,12,2025-05,2026-04
SEPE,sepe_paro,Paro registrado,Paro registrado municipal total,"ALMONTE, Huelva",api_clients\data\empleo\sepe_paro_raw.csv,12,2025-05,2026-04
SEPE,sepe_paro,Paro registrado,Paro registrado municipal total,"ALMORADI, Alicante",api_clients\data\empleo\sepe_paro_raw.csv,12,2025-05,2026-04
SEPE,sepe_paro,Paro registrado,Paro registrado municipal total,"ALMOROX, Toledo",api_clients\data\empleo\sepe_paro_raw.csv,12,2025-05,2026-04
SEPE,sepe_paro,Paro registrado,Paro registrado municipal total,"ALMOSTER, Tarragona",api_clients\data\empleo\sepe_paro_raw.csv,12,2025-05,2026-04
SEPE,sepe_paro,Paro registrado,Paro registrado municipal total,"ALMUDAINA, Alicante",api_clients\data\empleo\sepe_paro_raw.csv,12,2025-05,2026-04
SEPE,sepe_paro,Paro registrado,Paro registrado municipal total,"ALMUDEVAR, Huesca",api_clients\data\empleo\sepe_paro_raw.csv,12,2025-05,2026-04
SEPE,sepe_paro,Paro registrado,Paro registrado municipal total,"ALMUNIA DE DOÑA GODINA, LA, Zaragoza",api_clients\data\empleo\sepe_paro_raw.csv,12,2025-05,2026-04
SEPE,sepe_paro,Paro registrado,Paro registrado municipal total,"ALMUNIA DE SAN JUAN, Huesca",api_clients\data\empleo\sepe_paro_raw.csv,12,2025-05,2026-04
SEPE,sepe_paro,Paro registrado,Paro registrado municipal total,"ALMUNIENTE, Huesca",api_clients\data\empleo\sepe_paro_raw.csv,12,2025-05,2026-04
SEPE,sepe_paro,Paro registrado,Paro registrado municipal total,"ALMURADIEL, Ciudad Real",api_clients\data\empleo\sepe_paro_raw.csv,12,2025-05,2026-04
SEPE,sepe_paro,Paro registrado,Paro registrado municipal total,"ALMUSSAFES, Valencia",api_clients\data\empleo\sepe_paro_raw.csv,12,2025-05,2026-04
SEPE,sepe_paro,Paro registrado,Paro registrado municipal total,"ALMUÑECAR, Granada",api_clients\data\empleo\sepe_paro_raw.csv,12,2025-05,2026-04
SEPE,sepe_paro,Paro registrado,Paro registrado municipal total,"ALOCEN, Guadalajara",api_clients\data\empleo\sepe_paro_raw.csv,12,2025-05,2026-04
SEPE,sepe_paro,Paro registrado,Paro registrado municipal total,"ALONSOTEGI, Bizkaia",api_clients\data\empleo\sepe_paro_raw.csv,12,2025-05,2026-04
SEPE,sepe_paro,Paro registrado,Paro registrado municipal total,"ALORA, Malaga",api_clients\data\empleo\sepe_paro_raw.csv,12,2025-05,2026-04
SEPE,sepe_paro,Paro registrado,Paro registrado municipal total,"ALOS DE BALAGUER, Lleida",api_clients\data\empleo\sepe_paro_raw.csv,12,2025-05,2026-04
SEPE,sepe_paro,Paro registrado,Paro registrado municipal total,"ALOSNO, Huelva",api_clients\data\empleo\sepe_paro_raw.csv,12,2025-05,2026-04
SEPE,sepe_paro,Paro registrado,Paro registrado municipal total,"ALOVERA, Guadalajara",api_clients\data\empleo\sepe_paro_raw.csv,12,2025-05,2026-04
SEPE,sepe_paro,Paro registrado,Paro registrado municipal total,"ALOZAINA, Malaga",api_clients\data\empleo\sepe_paro_raw.csv,12,2025-05,2026-04
SEPE,sepe_paro,Paro registrado,Paro registrado municipal total,"ALP, Girona",api_clients\data\empleo\sepe_paro_raw.csv,12,2025-05,2026-04
SEPE,sepe_paro,Paro registrado,Paro registrado municipal total,"ALPANDEIRE, Malaga",api_clients\data\empleo\sepe_paro_raw.csv,12,2025-05,2026-04
SEPE,sepe_paro,Paro registrado,Paro registrado municipal total,"ALPANSEQUE, Soria",api_clients\data\empleo\sepe_paro_raw.csv,12,2025-05,2026-04
SEPE,sepe_paro,Paro registrado,Paro registrado municipal total,"ALPARTIR, Zaragoza",api_clients\data\empleo\sepe_paro_raw.csv,12,2025-05,2026-04
SEPE,sepe_paro,Paro registrado,Paro registrado municipal total,"ALPEDRETE, Madrid",api_clients\data\empleo\sepe_paro_raw.csv,12,2025-05,2026-04
SEPE,sepe_paro,Paro registrado,Paro registrado municipal total,"ALPENS, Barcelona",api_clients\data\empleo\sepe_paro_raw.csv,12,2025-05,2026-04
SEPE,sepe_paro,Paro registrado,Paro registrado municipal total,"ALPEÑES, Teruel",api_clients\data\empleo\sepe_paro_raw.csv,12,2025-05,2026-04
SEPE,sepe_paro,Paro registrado,Paro registrado municipal total,"ALPICAT, Lleida",api_clients\data\empleo\sepe_paro_raw.csv,12,2025-05,2026-04
SEPE,sepe_paro,Paro registrado,Paro registrado municipal total,"ALPUENTE, Valencia",api_clients\data\empleo\sepe_paro_raw.csv,12,2025-05,2026-04
SEPE,sepe_paro,Paro registrado,Paro registrado municipal total,"ALPUJARRA DE LA SIERRA, Granada",api_clients\data\empleo\sepe_paro_raw.csv,12,2025-05,2026-04
SEPE,sepe_paro,Paro registrado,Paro registrado municipal total,"ALQUERIA D'ASNAR, L', Alicante",api_clients\data\empleo\sepe_paro_raw.csv,12,2025-05,2026-04
SEPE,sepe_paro,Paro registrado,Paro registrado municipal total,"ALQUERIA DE LA COMTESSA, L', Valencia",api_clients\data\empleo\sepe_paro_raw.csv,12,2025-05,2026-04
SEPE,sepe_paro,Paro registrado,Paro registrado municipal total,"ALQUERIAS DEL NIÑO PERDIDO, Castellon",api_clients\data\empleo\sepe_paro_raw.csv,12,2025-05,2026-04
SEPE,sepe_paro,Paro registrado,Paro registrado municipal total,"ALQUEZAR, Huesca",api_clients\data\empleo\sepe_paro_raw.csv,12,2025-05,2026-04
SEPE,sepe_paro,Paro registrado,Paro registrado municipal total,"ALQUIFE, Granada",api_clients\data\empleo\sepe_paro_raw.csv,12,2025-05,2026-04
SEPE,sepe_paro,Paro registrado,Paro registrado municipal total,"ALSODUX, Almeria",api_clients\data\empleo\sepe_paro_raw.csv,12,2025-05,2026-04
SEPE,sepe_paro,Paro registrado,Paro registrado municipal total,"ALT ANEU, Lleida",api_clients\data\empleo\sepe_paro_raw.csv,12,2025-05,2026-04
SEPE,sepe_paro,Paro registrado,Paro registrado municipal total,"ALTABLE, Burgos",api_clients\data\empleo\sepe_paro_raw.csv,12,2025-05,2026-04
SEPE,sepe_paro,Paro registrado,Paro registrado municipal total,"ALTAFULLA, Tarragona",api_clients\data\empleo\sepe_paro_raw.csv,12,2025-05,2026-04
SEPE,sepe_paro,Paro registrado,Paro registrado municipal total,"ALTAREJOS, Cuenca",api_clients\data\empleo\sepe_paro_raw.csv,12,2025-05,2026-04
SEPE,sepe_paro,Paro registrado,Paro registrado municipal total,"ALTEA, Alicante",api_clients\data\empleo\sepe_paro_raw.csv,12,2025-05,2026-04
SEPE,sepe_paro,Paro registrado,Paro registrado municipal total,"ALTORRICON, Huesca",api_clients\data\empleo\sepe_paro_raw.csv,12,2025-05,2026-04
SEPE,sepe_paro,Paro registrado,Paro registrado municipal total,"ALTOS, LOS, Burgos",api_clients\data\empleo\sepe_paro_raw.csv,12,2025-05,2026-04
SEPE,sepe_paro,Paro registrado,Paro registrado municipal total,"ALTSASU/ALSASUA, Navarra",api_clients\data\empleo\sepe_paro_raw.csv,12,2025-05,2026-04
SEPE,sepe_paro,Paro registrado,Paro registrado municipal total,"ALTURA, Castellon",api_clients\data\empleo\sepe_paro_raw.csv,12,2025-05,2026-04
SEPE,sepe_paro,Paro registrado,Paro registrado municipal total,"ALUSTANTE, Guadalajara",api_clients\data\empleo\sepe_paro_raw.csv,12,2025-05,2026-04
SEPE,sepe_paro,Paro registrado,Paro registrado municipal total,"ALZIRA, Valencia",api_clients\data\empleo\sepe_paro_raw.csv,12,2025-05,2026-04
SEPE,sepe_paro,Paro registrado,Paro registrado municipal total,"AMAVIDA, Avila",api_clients\data\empleo\sepe_paro_raw.csv,12,2025-05,2026-04
SEPE,sepe_paro,Paro registrado,Paro registrado municipal total,"AMBEL, Zaragoza",api_clients\data\empleo\sepe_paro_raw.csv,12,2025-05,2026-04
SEPE,sepe_paro,Paro registrado,Paro registrado municipal total,"AMBITE, Madrid",api_clients\data\empleo\sepe_paro_raw.csv,12,2025-05,2026-04
SEPE,sepe_paro,Paro registrado,Paro registrado municipal total,"AMER, Girona",api_clients\data\empleo\sepe_paro_raw.csv,12,2025-05,2026-04
SEPE,sepe_paro,Paro registrado,Paro registrado municipal total,"AMES, A Coruña",api_clients\data\empleo\sepe_paro_raw.csv,12,2025-05,2026-04
SEPE,sepe_paro,Paro registrado,Paro registrado municipal total,"AMESCOA BAJA, Navarra",api_clients\data\empleo\sepe_paro_raw.csv,12,2025-05,2026-04
SEPE,sepe_paro,Paro registrado,Paro registrado municipal total,"AMETLLA DE MAR, L', Tarragona",api_clients\data\empleo\sepe_paro_raw.csv,12,2025-05,2026-04
SEPE,sepe_paro,Paro registrado,Paro registrado municipal total,"AMETLLA DEL VALLES, L', Barcelona",api_clients\data\empleo\sepe_paro_raw.csv,12,2025-05,2026-04
SEPE,sepe_paro,Paro registrado,Paro registrado municipal total,"AMEYUGO, Burgos",api_clients\data\empleo\sepe_paro_raw.csv,12,2025-05,2026-04
SEPE,sepe_paro,Paro registrado,Paro registrado municipal total,"AMIEVA, Asturias",api_clients\data\empleo\sepe_paro_raw.csv,12,2025-05,2026-04
SEPE,sepe_paro,Paro registrado,Paro registrado municipal total,"AMOEIRO, Ourense",api_clients\data\empleo\sepe_paro_raw.csv,12,2025-05,2026-04
SEPE,sepe_paro,Paro registrado,Paro registrado municipal total,"AMOREBIETA-ETXANO, Bizkaia",api_clients\data\empleo\sepe_paro_raw.csv,12,2025-05,2026-04
SEPE,sepe_paro,Paro registrado,Paro registrado municipal total,"AMOROTO, Bizkaia",api_clients\data\empleo\sepe_paro_raw.csv,12,2025-05,2026-04
SEPE,sepe_paro,Paro registrado,Paro registrado municipal total,"AMPOLLA, L', Tarragona",api_clients\data\empleo\sepe_paro_raw.csv,12,2025-05,2026-04
SEPE,sepe_paro,Paro registrado,Paro registrado municipal total,"AMPOSTA, Tarragona",api_clients\data\empleo\sepe_paro_raw.csv,12,2025-05,2026-04
SEPE,sepe_paro,Paro registrado,Paro registrado municipal total,"AMPUDIA, Palencia",api_clients\data\empleo\sepe_paro_raw.csv,12,2025-05,2026-04
SEPE,sepe_paro,Paro registrado,Paro registrado municipal total,"AMPUERO, Cantabria",api_clients\data\empleo\sepe_paro_raw.csv,12,2025-05,2026-04
SEPE,sepe_paro,Paro registrado,Paro registrado municipal total,"AMURRIO, Alava",api_clients\data\empleo\sepe_paro_raw.csv,12,2025-05,2026-04
SEPE,sepe_paro,Paro registrado,Paro registrado municipal total,"AMUSCO, Palencia",api_clients\data\empleo\sepe_paro_raw.csv,12,2025-05,2026-04
SEPE,sepe_paro,Paro registrado,Paro registrado municipal total,"AMUSQUILLO, Valladolid",api_clients\data\empleo\sepe_paro_raw.csv,12,2025-05,2026-04
SEPE,sepe_paro,Paro registrado,Paro registrado municipal total,"ANAYA DE ALBA, Salamanca",api_clients\data\empleo\sepe_paro_raw.csv,12,2025-05,2026-04
SEPE,sepe_paro,Paro registrado,Paro registrado municipal total,"ANCHUELO, Madrid",api_clients\data\empleo\sepe_paro_raw.csv,12,2025-05,2026-04
SEPE,sepe_paro,Paro registrado,Paro registrado municipal total,"ANCHURAS, Ciudad Real",api_clients\data\empleo\sepe_paro_raw.csv,12,2025-05,2026-04
SEPE,sepe_paro,Paro registrado,Paro registrado municipal total,"ANCIN, Navarra",api_clients\data\empleo\sepe_paro_raw.csv,12,2025-05,2026-04
SEPE,sepe_paro,Paro registrado,Paro registrado municipal total,"ANDAVIAS, Zamora",api_clients\data\empleo\sepe_paro_raw.csv,12,2025-05,2026-04
SEPE,sepe_paro,Paro registrado,Paro registrado municipal total,"ANDILLA, Valencia",api_clients\data\empleo\sepe_paro_raw.csv,12,2025-05,2026-04
SEPE,sepe_paro,Paro registrado,Paro registrado municipal total,"ANDORRA, Teruel",api_clients\data\empleo\sepe_paro_raw.csv,12,2025-05,2026-04
SEPE,sepe_paro,Paro registrado,Paro registrado municipal total,"ANDOSILLA, Navarra",api_clients\data\empleo\sepe_paro_raw.csv,12,2025-05,2026-04
SEPE,sepe_paro,Paro registrado,Paro registrado municipal total,"ANDUJAR, Jaen",api_clients\data\empleo\sepe_paro_raw.csv,12,2025-05,2026-04
SEPE,sepe_paro,Paro registrado,Paro registrado municipal total,"ANENTO, Zaragoza",api_clients\data\empleo\sepe_paro_raw.csv,12,2025-05,2026-04
SEPE,sepe_paro,Paro registrado,Paro registrado municipal total,"ANGLES, Girona",api_clients\data\empleo\sepe_paro_raw.csv,12,2025-05,2026-04
SEPE,sepe_paro,Paro registrado,Paro registrado municipal total,"ANGLESOLA, Lleida",api_clients\data\empleo\sepe_paro_raw.csv,12,2025-05,2026-04
SEPE,sepe_paro,Paro registrado,Paro registrado municipal total,"ANGUCIANA, La Rioja",api_clients\data\empleo\sepe_paro_raw.csv,12,2025-05,2026-04
SEPE,sepe_paro,Paro registrado,Paro registrado municipal total,"ANGUIANO, La Rioja",api_clients\data\empleo\sepe_paro_raw.csv,12,2025-05,2026-04
SEPE,sepe_paro,Paro registrado,Paro registrado municipal total,"ANGUITA, Guadalajara",api_clients\data\empleo\sepe_paro_raw.csv,12,2025-05,2026-04
SEPE,sepe_paro,Paro registrado,Paro registrado municipal total,"ANGUIX, Burgos",api_clients\data\empleo\sepe_paro_raw.csv,12,2025-05,2026-04
SEPE,sepe_paro,Paro registrado,Paro registrado municipal total,"ANGÜES, Huesca",api_clients\data\empleo\sepe_paro_raw.csv,12,2025-05,2026-04
SEPE,sepe_paro,Paro registrado,Paro registrado municipal total,"ANIEVAS, Cantabria",api_clients\data\empleo\sepe_paro_raw.csv,12,2025-05,2026-04
SEPE,sepe_paro,Paro registrado,Paro registrado municipal total,"ANIÑON, Zaragoza",api_clients\data\empleo\sepe_paro_raw.csv,12,2025-05,2026-04
SEPE,sepe_paro,Paro registrado,Paro registrado municipal total,"ANNA, Valencia",api_clients\data\empleo\sepe_paro_raw.csv,12,2025-05,2026-04
SEPE,sepe_paro,Paro registrado,Paro registrado municipal total,"ANQUELA DEL DUCADO, Guadalajara",api_clients\data\empleo\sepe_paro_raw.csv,12,2025-05,2026-04
SEPE,sepe_paro,Paro registrado,Paro registrado municipal total,"ANQUELA DEL PEDREGAL, Guadalajara",api_clients\data\empleo\sepe_paro_raw.csv,12,2025-05,2026-04
SEPE,sepe_paro,Paro registrado,Paro registrado municipal total,"ANSO, Huesca",api_clients\data\empleo\sepe_paro_raw.csv,12,2025-05,2026-04
SEPE,sepe_paro,Paro registrado,Paro registrado municipal total,"ANSOAIN, Navarra",api_clients\data\empleo\sepe_paro_raw.csv,12,2025-05,2026-04
SEPE,sepe_paro,Paro registrado,Paro registrado municipal total,"ANTAS DE ULLA, Lugo",api_clients\data\empleo\sepe_paro_raw.csv,12,2025-05,2026-04
SEPE,sepe_paro,Paro registrado,Paro registrado municipal total,"ANTAS, Almeria",api_clients\data\empleo\sepe_paro_raw.csv,12,2025-05,2026-04
SEPE,sepe_paro,Paro registrado,Paro registrado municipal total,"ANTELLA, Valencia",api_clients\data\empleo\sepe_paro_raw.csv,12,2025-05,2026-04
SEPE,sepe_paro,Paro registrado,Paro registrado municipal total,"ANTEQUERA, Malaga",api_clients\data\empleo\sepe_paro_raw.csv,12,2025-05,2026-04
SEPE,sepe_paro,Paro registrado,Paro registrado municipal total,"ANTIGUA, LA, Leon",api_clients\data\empleo\sepe_paro_raw.csv,12,2025-05,2026-04
SEPE,sepe_paro,Paro registrado,Paro registrado municipal total,"ANTIGUA, Las Palmas",api_clients\data\empleo\sepe_paro_raw.csv,12,2025-05,2026-04
SEPE,sepe_paro,Paro registrado,Paro registrado municipal total,"ANTIGÜEDAD, Palencia",api_clients\data\empleo\sepe_paro_raw.csv,12,2025-05,2026-04
SEPE,sepe_paro,Paro registrado,Paro registrado municipal total,"ANTILLON, Huesca",api_clients\data\empleo\sepe_paro_raw.csv,12,2025-05,2026-04
SEPE,sepe_paro,Paro registrado,Paro registrado municipal total,"ANUE, Navarra",api_clients\data\empleo\sepe_paro_raw.csv,12,2025-05,2026-04
SEPE,sepe_paro,Paro registrado,Paro registrado municipal total,"AOIZ/AGOITZ, Navarra",api_clients\data\empleo\sepe_paro_raw.csv,12,2025-05,2026-04
SEPE,sepe_paro,Paro registrado,Paro registrado municipal total,"ARABAYONA DE MOGICA, Salamanca",api_clients\data\empleo\sepe_paro_raw.csv,12,2025-05,2026-04
SEPE,sepe_paro,Paro registrado,Paro registrado municipal total,"ARACENA, Huelva",api_clients\data\empleo\sepe_paro_raw.csv,12,2025-05,2026-04
